shipment_id,origin,destination,transport_type,shipment_date,delivery_date,distance_km,weight_kg,weight_bucket,duration_days,shipment_cost_aed,cost_per_km,delay_flag,temperature_c,weather,day_of_week_num,month_num,is_weekend
817,Sharjah,"Abu Dhabi",Courier,2023-02-22,2023-02-03,370.89,2505.67,Heavy,1,1672.79,4.51,0,47,Clear,NULL,NULL,0
818,"Umm Al Quwain","Ras Al Khaimah",Courier,2023-07-24,2023-04-22,409.42,2584.79,Heavy,1,1904.88,4.653,1,38.7,"Dust Storm",NULL,NULL,0
819,Dubai,Fujairah,Ship,2023-05-06,2023-05-27,1531.67,1128.61,Medium,21,2420.12,1.58,1,41.8,"Dust Storm",NULL,NULL,1
820,Sharjah,Fujairah,Ship,2023-08-23,2023-08-20,150.22,2582,Heavy,1,543.02,3.615,0,30.3,Clear,NULL,NULL,0
821,Dubai,"Umm Al Quwain",Air,2023-02-12,2023-09-30,1994.88,2411.16,Heavy,230,12024.94,6.028,1,47.6,Hot,NULL,NULL,1
822,Ajman,"Abu Dhabi",Air,2023-08-28,2023-12-03,1059.69,1047.55,Medium,97,2775.2,2.619,1,35.1,Hot,NULL,NULL,0
823,"Abu Dhabi","Umm Al Quwain",Air,2023-04-21,2023-02-08,1102.22,4941.02,Heavy,1,13615.23,12.353,1,40.4,"Dust Storm",NULL,NULL,0
824,"Ras Al Khaimah","Umm Al Quwain",Courier,2023-09-06,2023-05-16,734.4,4328.49,Heavy,1,5721.92,7.791,0,48.6,Hot,NULL,NULL,0
825,"Umm Al Quwain",Ajman,Ship,2023-05-31,2023-12-01,1389.8,4438.44,Heavy,184,8635.96,6.214,1,47.5,Clear,NULL,NULL,0
826,Dubai,Ajman,Truck,2023-07-02,2023-08-24,958.77,3429.43,Heavy,53,2959.23,3.086,1,39.3,"Dust Storm",NULL,NULL,1
827,Sharjah,"Abu Dhabi",Air,2023-12-02,2023-11-16,678.25,803.69,Medium,1,1362.76,2.009,1,25,"Dust Storm",NULL,NULL,1
828,"Umm Al Quwain","Abu Dhabi",Truck,2023-04-05,2024-01-04,552.32,2842.62,Heavy,274,1413.03,2.558,1,48.5,Clear,NULL,NULL,0
829,Sharjah,Ajman,Courier,2023-01-08,2023-12-12,1853.53,4108.09,Heavy,338,13706.04,7.395,1,49.5,Clear,NULL,NULL,1
830,"Umm Al Quwain",Ajman,Air,2023-12-26,2023-06-10,603.25,198.49,Light,1,299.35,0.496,0,23.1,Clear,NULL,NULL,0
832,Fujairah,Ajman,Truck,2023-10-08,2023-05-31,720.17,1983.63,Medium,1,1285.7,1.785,0,36.4,Hot,NULL,NULL,1
833,"Umm Al Quwain","Ras Al Khaimah",Truck,2023-07-14,2023-11-05,199.77,1064.56,Medium,114,191.4,0.958,1,22.8,Hot,NULL,NULL,0
835,Fujairah,"Umm Al Quwain",Truck,2023-07-14,2023-05-25,403.32,4917.57,Heavy,1,1785.02,4.426,0,36.1,Hot,NULL,NULL,0
837,Fujairah,"Umm Al Quwain",Air,2023-04-03,2023-05-26,830.97,1501.19,Medium,53,3118.61,3.753,1,20.8,"Dust Storm",NULL,NULL,0
838,"Umm Al Quwain","Abu Dhabi",Truck,2023-06-09,2023-08-18,1570.48,3028.75,Heavy,70,4280.93,2.726,1,47.4,Rainy,NULL,NULL,0
839,"Ras Al Khaimah",Dubai,Courier,2023-03-02,2023-03-06,1426.63,1237.05,Medium,4,3176.66,2.227,1,47,"Dust Storm",NULL,NULL,0
840,"Ras Al Khaimah",Sharjah,Truck,2023-05-02,2023-12-14,408.34,3056.17,Heavy,226,1123.16,2.751,1,45.7,Rainy,NULL,NULL,0
841,"Abu Dhabi",Dubai,Truck,2023-02-20,2023-12-12,1138.95,4481.35,Heavy,295,4593.63,4.033,1,31.3,Hot,NULL,NULL,0
842,Fujairah,Dubai,Truck,2023-10-04,2023-09-27,1493.53,2786.6,Heavy,1,3745.68,2.508,0,34.7,Rainy,NULL,NULL,0
843,"Abu Dhabi",Fujairah,Ship,2023-01-05,2023-11-25,1277.09,3668.03,Heavy,324,6558.17,5.135,1,32.1,Clear,NULL,NULL,0
844,Sharjah,"Abu Dhabi",Air,2023-04-02,2023-07-04,1212.03,2269.43,Heavy,93,6876.54,5.674,1,48.4,Rainy,NULL,NULL,1
845,Sharjah,"Ras Al Khaimah",Air,2023-06-19,2023-09-19,1487.03,2623,Heavy,92,9751.2,6.558,1,35.6,"Dust Storm",NULL,NULL,0
847,Ajman,"Umm Al Quwain",Ship,2023-01-22,2023-06-19,1470.9,4062.96,Heavy,148,8366.69,5.688,1,28.2,"Dust Storm",NULL,NULL,1
848,Fujairah,"Abu Dhabi",Truck,2023-11-22,2023-09-17,567.13,3298.96,Heavy,1,1683.85,2.969,0,33.9,Hot,NULL,NULL,0
849,Dubai,Ajman,Air,2023-01-01,2023-08-16,1156.59,4887.57,Heavy,227,14132.29,12.219,1,48.6,"Dust Storm",NULL,NULL,1
850,"Ras Al Khaimah","Abu Dhabi",Air,2023-05-13,2023-02-03,507.34,4100.01,Heavy,1,5200.25,10.25,0,37.1,Rainy,NULL,NULL,1
852,Sharjah,"Ras Al Khaimah",Air,2023-01-12,2023-02-20,976.7,4226.28,Heavy,39,10319.52,10.566,1,22.7,Clear,NULL,NULL,0
853,"Umm Al Quwain",Ajman,Truck,2023-12-12,2023-07-30,1296.59,1409.65,Medium,1,1644.96,1.269,0,46.3,Clear,NULL,NULL,0
854,"Umm Al Quwain","Abu Dhabi",Ship,2023-02-15,2023-01-30,1594.34,2163.08,Heavy,1,4828.16,3.028,0,36.2,Hot,NULL,NULL,0
855,Fujairah,"Abu Dhabi",Air,2023-02-03,2023-02-09,1793.77,2824.49,Heavy,6,12666.21,7.061,0,47.6,Hot,NULL,NULL,0
856,"Umm Al Quwain","Ras Al Khaimah",Air,2023-03-19,2023-12-14,1472.16,2314.62,Heavy,270,8518.73,5.787,1,33.4,Rainy,NULL,NULL,1
857,"Abu Dhabi",Dubai,Truck,2023-08-06,2023-04-11,323.07,4238.05,Heavy,1,1232.27,3.814,1,40.5,"Dust Storm",NULL,NULL,1
858,Dubai,"Umm Al Quwain",Courier,2023-10-28,2023-06-23,1713.43,140.21,Light,1,432.43,0.252,0,34.1,Clear,NULL,NULL,1
859,"Umm Al Quwain",Ajman,Ship,2023-03-14,2023-01-18,1248.6,1049.83,Medium,1,1835.14,1.47,0,24.3,Rainy,NULL,NULL,0
860,Sharjah,Dubai,Air,2023-10-09,2023-02-26,1230.62,4409.12,Heavy,1,13564.88,11.023,0,28.2,Hot,NULL,NULL,0
861,Dubai,"Ras Al Khaimah",Truck,2023-09-06,2023-08-15,1845.04,300.21,Light,1,498.51,0.27,0,22,Rainy,NULL,NULL,0
862,Dubai,"Abu Dhabi",Ship,2023-02-16,2023-02-16,520.2,1138.81,Medium,1,829.37,1.594,0,33.2,Hot,NULL,NULL,0
863,"Ras Al Khaimah","Umm Al Quwain",Truck,2023-05-01,2023-03-09,501.99,1759.5,Medium,1,794.93,1.584,0,39.5,Hot,NULL,NULL,0
864,Dubai,Sharjah,Courier,2023-08-02,2023-07-17,1040.99,3754.95,Heavy,1,7035.96,6.759,0,27.3,Rainy,NULL,NULL,0
866,"Ras Al Khaimah",Fujairah,Courier,2023-02-25,2023-11-20,911.06,4773.25,Heavy,268,7827.69,8.592,1,33.8,Rainy,NULL,NULL,1
868,Ajman,"Ras Al Khaimah",Courier,2023-04-17,2023-04-05,921.47,4361.24,Heavy,1,7233.75,7.85,0,25.5,Clear,NULL,NULL,0
869,"Umm Al Quwain","Ras Al Khaimah",Air,2023-11-15,2023-08-31,1232.46,1418.15,Medium,1,4369.53,3.545,1,36,"Dust Storm",NULL,NULL,0
870,Ajman,"Ras Al Khaimah",Truck,2023-02-17,2023-08-26,1649.86,1231.26,Medium,190,1828.27,1.108,1,30.9,"Dust Storm",NULL,NULL,0
871,"Umm Al Quwain",Ajman,Ship,2023-03-02,2023-02-24,385.54,2494.38,Heavy,1,1346.36,3.492,0,28.6,Clear,NULL,NULL,0
872,Ajman,Fujairah,Air,2023-12-03,2023-05-19,1399.9,360.67,Light,1,1262.25,0.902,1,37.6,"Dust Storm",NULL,NULL,1
873,Dubai,Ajman,Air,2023-01-26,2023-11-30,1581.23,1924.61,Medium,308,7608.13,4.812,1,24.4,Hot,NULL,NULL,0
874,Fujairah,"Umm Al Quwain",Truck,2023-10-19,2023-09-30,910.81,1781.6,Medium,1,1460.43,1.603,0,47,Rainy,NULL,NULL,0
876,Ajman,"Umm Al Quwain",Air,2023-01-08,2023-04-09,56.68,4304.67,Heavy,91,609.97,10.762,1,39.8,"Dust Storm",NULL,NULL,1
877,Fujairah,Sharjah,Courier,2023-04-23,2023-07-03,1600.3,1932.52,Medium,71,5566.7,3.479,1,29.1,Clear,NULL,NULL,1
878,Ajman,"Abu Dhabi",Truck,2023-12-21,2023-05-09,676.04,4909.69,Heavy,1,2987.23,4.419,1,38.8,"Dust Storm",NULL,NULL,0
879,"Umm Al Quwain",Ajman,Air,2023-09-10,2023-08-18,733.9,4499.04,Heavy,1,8254.61,11.248,0,38,Hot,NULL,NULL,1
880,Ajman,Dubai,Ship,2023-06-29,2023-11-14,691.93,978.08,Medium,138,947.47,1.369,1,31.7,"Dust Storm",NULL,NULL,0
881,Fujairah,"Umm Al Quwain",Air,2023-07-26,2023-03-28,1012.52,2528.09,Heavy,1,6399.35,6.32,1,28.6,"Dust Storm",NULL,NULL,0
882,Ajman,"Abu Dhabi",Truck,2023-10-30,2023-09-14,1413.92,3011.01,Heavy,1,3831.59,2.71,0,25.1,Hot,NULL,NULL,0
883,Dubai,Ajman,Courier,2023-05-07,2023-07-29,1550.57,4095.71,Heavy,83,11431.23,7.372,1,26.5,"Dust Storm",NULL,NULL,1
884,Dubai,"Ras Al Khaimah",Air,2023-02-25,2023-08-04,803.36,4428.79,Heavy,160,8894.78,11.072,1,39.6,Hot,NULL,NULL,1
885,"Ras Al Khaimah",Fujairah,Truck,2023-08-02,2023-04-11,1336.31,3121.97,Heavy,1,3754.73,2.81,0,46.6,Clear,NULL,NULL,0
886,Dubai,"Umm Al Quwain",Truck,2023-01-14,2023-02-19,1449.75,180.5,Light,36,235.51,0.162,1,31.5,"Dust Storm",NULL,NULL,1
887,"Abu Dhabi",Ajman,Truck,2023-01-28,2023-07-21,614.93,2408.98,Heavy,174,1333.22,2.168,1,23.7,Clear,NULL,NULL,1
888,"Ras Al Khaimah",Fujairah,Courier,2023-03-19,2023-09-16,220.34,4424.59,Heavy,181,1754.85,7.964,1,20.4,Rainy,NULL,NULL,1
889,Ajman,"Umm Al Quwain",Courier,2023-08-04,2023-06-28,1792.49,3571.88,Heavy,1,11524.61,6.429,1,32.2,"Dust Storm",NULL,NULL,0
890,"Abu Dhabi",Fujairah,Ship,2023-12-31,2023-09-03,1363.92,4351.36,Heavy,1,8308.87,6.092,0,27,Rainy,NULL,NULL,1
891,Sharjah,"Umm Al Quwain",Ship,2023-06-03,2023-05-04,1306.78,3372.03,Heavy,1,6169.1,4.721,0,29.7,Clear,NULL,NULL,1
892,Fujairah,Sharjah,Air,2023-01-14,2023-12-09,146.04,224.95,Light,329,82.13,0.562,1,27.3,Clear,NULL,NULL,1
893,Sharjah,Dubai,Truck,2023-07-06,2023-06-21,1641.21,4840.19,Heavy,1,7149.39,4.356,0,39.9,Hot,NULL,NULL,0
894,"Abu Dhabi","Umm Al Quwain",Ship,2023-11-08,2023-11-30,1145.13,4590.5,Heavy,22,7359.41,6.427,1,39.2,Rainy,NULL,NULL,0
895,Dubai,Ajman,Courier,2023-01-07,2023-05-17,1700.33,637.26,Medium,130,1950.39,1.147,1,47.4,Rainy,NULL,NULL,1
896,"Umm Al Quwain",Dubai,Truck,2023-01-03,2023-03-01,1949.89,567.89,Medium,57,996.59,0.511,1,41,Hot,NULL,NULL,0
897,Ajman,Fujairah,Air,2023-04-21,2023-07-13,1915.49,2697.7,Heavy,83,12918.54,6.744,1,24.9,Rainy,NULL,NULL,0
898,"Ras Al Khaimah",Sharjah,Truck,2023-08-26,2023-09-26,1716.5,3786.47,Heavy,31,5849.53,3.408,1,42.5,Clear,NULL,NULL,1
900,"Umm Al Quwain",Dubai,Ship,2023-08-27,2023-04-06,1774.88,686.23,Medium,1,1705.17,0.961,0,36.8,Clear,NULL,NULL,1
901,Ajman,"Abu Dhabi",Truck,2023-10-01,2023-05-06,177.87,2555.23,Heavy,1,409.05,2.3,0,22.3,Clear,NULL,NULL,1
902,Dubai,Fujairah,Courier,2023-10-21,2023-02-11,1706.85,1691.14,Medium,1,5195.74,3.044,1,21.4,"Dust Storm",NULL,NULL,1
903,Ajman,"Abu Dhabi",Truck,2023-08-15,2023-09-12,581.94,1762.1,Medium,28,922.89,1.586,1,33.9,Hot,NULL,NULL,0
904,Fujairah,"Ras Al Khaimah",Truck,2023-01-15,2023-01-08,1231.83,3226.7,Heavy,1,3577.27,2.904,1,23.1,"Dust Storm",NULL,NULL,1
905,"Umm Al Quwain",Dubai,Truck,2023-07-11,2023-08-05,104.99,4428.61,Heavy,25,418.46,3.986,1,29.2,"Dust Storm",NULL,NULL,0
906,Fujairah,Dubai,Truck,2023-04-29,2023-03-11,1549.23,2795.17,Heavy,1,3897.33,2.516,0,30.2,Rainy,NULL,NULL,1
907,Fujairah,Dubai,Truck,2023-01-28,2023-03-11,250.06,3439.57,Heavy,42,774.09,3.096,1,43.1,Hot,NULL,NULL,1
908,Sharjah,"Ras Al Khaimah",Courier,2023-07-21,2023-03-23,839.06,3301.44,Heavy,1,4986.19,5.943,1,30,"Dust Storm",NULL,NULL,0
909,Dubai,Ajman,Air,2023-02-08,2023-01-31,1640.37,2757.98,Heavy,1,11310.27,6.895,1,34.8,"Dust Storm",NULL,NULL,0
911,"Abu Dhabi",Fujairah,Ship,2023-08-19,2023-09-20,41.9,1892.08,Medium,32,110.99,2.649,1,26.1,Clear,NULL,NULL,1
912,Fujairah,"Umm Al Quwain",Courier,2023-03-27,2023-03-31,823.97,1581.94,Medium,4,2346.25,2.847,1,44.1,Hot,NULL,NULL,0
913,"Ras Al Khaimah","Umm Al Quwain",Truck,2023-05-06,2023-07-28,112.6,4587.9,Heavy,83,464.94,4.129,1,45,Hot,NULL,NULL,1
914,Sharjah,"Umm Al Quwain",Courier,2023-10-27,2023-08-02,1356.79,4133.96,Heavy,1,10096.05,7.441,0,49.7,Hot,NULL,NULL,0
915,"Abu Dhabi",Fujairah,Air,2023-01-25,2023-11-19,1938.83,2898.84,Heavy,298,14050.89,7.247,1,33.3,Clear,NULL,NULL,0
916,"Umm Al Quwain",Ajman,Truck,2023-05-25,2023-09-24,1320.86,4561.66,Heavy,122,5422.78,4.105,1,31.1,Hot,NULL,NULL,0
920,"Umm Al Quwain","Abu Dhabi",Truck,2023-03-09,2023-03-19,471.38,3588.93,Heavy,10,1522.57,3.23,1,30,Clear,NULL,NULL,0
921,Fujairah,Ajman,Truck,2023-03-08,2023-10-16,1136.21,3048.08,Heavy,222,3116.93,2.743,1,41.9,Rainy,NULL,NULL,0
922,"Abu Dhabi",Sharjah,Truck,2023-08-21,2023-02-17,818.89,3670.48,Heavy,1,2705.15,3.303,0,23.5,Hot,NULL,NULL,0
923,"Ras Al Khaimah",Ajman,Truck,2023-04-19,2023-04-21,1543.58,1320.58,Medium,2,1834.58,1.189,1,39.1,"Dust Storm",NULL,NULL,0
924,"Abu Dhabi","Ras Al Khaimah",Truck,2023-05-26,2023-07-20,1738.76,3475.57,Heavy,55,5438.86,3.128,1,28.1,"Dust Storm",NULL,NULL,0
925,Fujairah,"Abu Dhabi",Truck,2023-04-21,2023-07-30,701.45,2052.09,Heavy,100,1295.49,1.847,1,39.6,Clear,NULL,NULL,0
926,"Umm Al Quwain","Abu Dhabi",Courier,2023-08-16,2023-06-04,1330.98,4171.29,Heavy,1,9993.43,7.508,0,33.7,Rainy,NULL,NULL,0
927,Fujairah,"Umm Al Quwain",Ship,2023-04-21,2023-01-11,1111.62,3977.85,Heavy,1,6190.6,5.569,0,23.5,Rainy,NULL,NULL,0
928,Ajman,"Umm Al Quwain",Courier,2023-02-03,2023-12-20,578.54,1060.73,Medium,320,1104.61,1.909,1,27.4,Rainy,NULL,NULL,0
929,Ajman,"Abu Dhabi",Courier,2023-04-21,2023-06-07,565.72,923.36,Medium,47,940.25,1.662,1,26.6,Clear,NULL,NULL,0
930,Fujairah,Dubai,Truck,2023-09-21,2023-09-19,1091.1,3590.07,Heavy,1,3525.41,3.231,0,24.9,Clear,NULL,NULL,0
932,"Ras Al Khaimah","Abu Dhabi",Courier,2023-03-24,2023-09-15,1627.3,2788.24,Heavy,175,8167.15,5.019,1,48.6,"Dust Storm",NULL,NULL,0
933,Ajman,Fujairah,Air,2023-02-11,2023-05-12,165.94,3763.81,Heavy,90,1561.42,9.41,1,39.7,"Dust Storm",NULL,NULL,1
934,Fujairah,Dubai,Truck,2023-04-11,2023-03-09,216.31,4275.58,Heavy,1,832.37,3.848,0,45.1,Clear,NULL,NULL,0
935,"Abu Dhabi",Sharjah,Truck,2023-01-06,2023-08-17,704.19,1198.62,Medium,223,759.65,1.079,1,49.4,"Dust Storm",NULL,NULL,0
936,"Ras Al Khaimah",Fujairah,Air,2023-06-29,2023-06-13,262.64,2779.92,Heavy,1,1825.3,6.95,0,36.2,Hot,NULL,NULL,0
937,"Umm Al Quwain",Sharjah,Courier,2023-10-09,2023-01-16,967.13,4145.63,Heavy,1,7216.85,7.462,0,27.1,Clear,NULL,NULL,0
938,Ajman,"Ras Al Khaimah",Air,2023-11-16,2023-08-21,817.36,4364.61,Heavy,1,8918.64,10.912,1,47.8,"Dust Storm",NULL,NULL,0
939,"Umm Al Quwain",Sharjah,Truck,2023-08-14,2023-07-15,1451.97,1440.61,Medium,1,1882.55,1.297,0,41,Rainy,NULL,NULL,0
940,Sharjah,Fujairah,Ship,2023-11-11,2023-12-16,1907.42,525.25,Medium,35,1402.62,0.735,1,48.8,Clear,NULL,NULL,1
941,"Ras Al Khaimah",Ajman,Air,2023-12-31,2023-01-31,1514.51,1167.95,Medium,1,4422.18,2.92,1,39.5,"Dust Storm",NULL,NULL,1
942,"Ras Al Khaimah",Sharjah,Air,2023-08-17,2023-12-26,383.51,4727.77,Heavy,131,4532.87,11.819,1,43.3,"Dust Storm",NULL,NULL,0
943,Dubai,Ajman,Truck,2023-10-16,2023-12-05,1872.98,2315.09,Heavy,50,3902.51,2.084,1,46.7,Hot,NULL,NULL,0
944,"Abu Dhabi",Sharjah,Air,2023-05-30,2023-11-28,802.5,2095.78,Heavy,182,4204.66,5.239,1,42.8,Hot,NULL,NULL,0
945,Sharjah,"Ras Al Khaimah",Truck,2023-10-04,2023-11-13,964.15,70.36,Light,40,61.05,0.063,1,36.9,Rainy,NULL,NULL,0
946,Sharjah,Fujairah,Ship,2023-07-17,2023-10-24,860.51,259.82,Light,99,313.01,0.364,1,34.2,Rainy,NULL,NULL,0
947,"Umm Al Quwain",Sharjah,Ship,2023-03-11,2023-11-27,582.68,3345.14,Heavy,261,2728.8,4.683,1,44.7,Rainy,NULL,NULL,1
948,Sharjah,"Abu Dhabi",Courier,2023-04-22,2023-08-09,1793.24,2951.19,Heavy,109,9525.95,5.312,1,43.2,Hot,NULL,NULL,1
949,"Abu Dhabi","Ras Al Khaimah",Truck,2023-01-04,2023-05-28,684.51,2879.76,Heavy,144,1774.1,2.592,1,31,"Dust Storm",NULL,NULL,0
950,Sharjah,"Abu Dhabi",Ship,2023-12-16,2023-09-17,1169.84,556.06,Medium,1,910.7,0.778,0,34.9,Clear,NULL,NULL,1
951,Dubai,"Ras Al Khaimah",Truck,2023-11-27,2023-10-20,502.87,1763.55,Medium,1,798.15,1.587,0,39,Clear,NULL,NULL,0
952,Ajman,"Ras Al Khaimah",Air,2023-11-14,2023-10-27,1600.83,4062.73,Heavy,1,16259.35,10.157,0,20.9,Hot,NULL,NULL,0
953,"Abu Dhabi","Umm Al Quwain",Air,2023-12-16,2023-05-24,1555.17,878.68,Medium,1,3416.24,2.197,0,27.4,Hot,NULL,NULL,1
956,Ajman,"Umm Al Quwain",Air,2023-11-07,2024-01-01,1416.63,849.9,Medium,55,3009.98,2.125,1,29.9,Clear,NULL,NULL,0
957,"Umm Al Quwain",Fujairah,Truck,2023-05-17,2023-04-01,1138.15,2391.36,Heavy,1,2449.55,2.152,0,36.4,Rainy,NULL,NULL,0
958,"Ras Al Khaimah",Dubai,Air,2023-09-04,2023-07-28,1213.18,4726.77,Heavy,1,14336.06,11.817,0,44.9,Clear,NULL,NULL,0
959,"Abu Dhabi",Fujairah,Courier,2023-08-31,2023-06-14,1161.68,1651.09,Medium,1,3452.47,2.972,0,27.8,Hot,NULL,NULL,0
960,Fujairah,Ajman,Courier,2023-01-31,2023-03-26,191.27,3292.8,Heavy,54,1133.66,5.927,1,23.7,Rainy,NULL,NULL,0
961,"Ras Al Khaimah",Sharjah,Courier,2023-02-09,2023-03-19,1350.42,2945.41,Heavy,38,7159.57,5.302,1,48.5,Clear,NULL,NULL,0
962,Fujairah,"Abu Dhabi",Truck,2023-08-17,2023-06-11,955.46,752.37,Medium,1,646.97,0.677,0,41.1,Hot,NULL,NULL,0
963,Sharjah,Fujairah,Air,2023-02-05,2023-01-06,893.76,1244.59,Medium,1,2780.91,3.111,0,25.3,Hot,NULL,NULL,1
965,"Umm Al Quwain",Dubai,Ship,2023-01-06,2023-04-02,75.76,928.22,Medium,86,98.45,1.299,1,43.6,"Dust Storm",NULL,NULL,0
967,"Ras Al Khaimah",Fujairah,Air,2023-08-08,2023-09-28,269.16,4823.65,Heavy,51,3245.83,12.059,1,28.3,Clear,NULL,NULL,0
969,Dubai,"Abu Dhabi",Air,2023-01-04,2023-12-06,573.08,1998.91,Medium,336,2863.84,4.997,1,40.8,Clear,NULL,NULL,0
970,Fujairah,"Umm Al Quwain",Air,2023-12-01,2023-06-25,1977.3,1123.54,Medium,1,5553.94,2.809,0,31.7,Clear,NULL,NULL,0
971,Dubai,"Ras Al Khaimah",Ship,2023-05-14,2023-02-24,562.35,1111.7,Medium,1,875.23,1.556,1,22.1,"Dust Storm",NULL,NULL,1
972,"Ras Al Khaimah","Umm Al Quwain",Courier,2023-04-28,2023-07-31,1337.5,599.33,Medium,94,1442.89,1.079,1,24.1,Hot,NULL,NULL,0
973,Sharjah,Fujairah,Air,2023-04-04,2023-04-06,263.05,3249.51,Heavy,2,2136.96,8.124,1,37.9,"Dust Storm",NULL,NULL,0
974,"Umm Al Quwain",Dubai,Truck,2023-03-03,2023-08-12,1215.64,3732.99,Heavy,162,4084.17,3.36,1,31.3,Clear,NULL,NULL,0
976,"Umm Al Quwain","Ras Al Khaimah",Ship,2023-12-01,2023-02-23,604.92,4623.66,Heavy,1,3915.72,6.473,1,43,"Dust Storm",NULL,NULL,0
977,Ajman,"Abu Dhabi",Air,2023-07-22,2023-03-19,1700.71,732.67,Medium,1,3115.15,1.832,0,32.5,Rainy,NULL,NULL,1
978,Fujairah,"Abu Dhabi",Truck,2023-01-26,2023-07-26,1995.22,1602.63,Medium,181,2877.84,1.442,1,29.4,Hot,NULL,NULL,0
979,Ajman,Sharjah,Ship,2023-06-22,2023-11-13,1189.45,1726.14,Medium,144,2874.42,2.417,1,41.4,"Dust Storm",NULL,NULL,0
980,"Abu Dhabi","Umm Al Quwain",Courier,2023-10-27,2023-10-30,639.52,1164.25,Medium,3,1340.21,2.096,0,33.7,Rainy,NULL,NULL,0
981,Fujairah,"Umm Al Quwain",Courier,2023-05-13,2023-11-07,1356.86,715.31,Medium,178,1747.04,1.288,1,40.8,Hot,NULL,NULL,1
982,Dubai,Sharjah,Truck,2023-11-22,2023-11-27,1694.35,2436.08,Heavy,5,3714.81,2.192,1,20.4,Clear,NULL,NULL,0
983,Ajman,"Abu Dhabi",Air,2023-04-28,2023-04-23,367.56,4173.03,Heavy,1,3834.6,10.433,0,20.3,Hot,NULL,NULL,0
985,"Abu Dhabi","Umm Al Quwain",Truck,2023-10-02,2023-06-15,658.8,651.06,Medium,1,386.03,0.586,0,49.5,Clear,NULL,NULL,0
986,Fujairah,Sharjah,Ship,2023-07-31,2023-10-07,588.22,4116.67,Heavy,68,3390.11,5.763,1,28.2,Hot,NULL,NULL,0
987,"Umm Al Quwain","Abu Dhabi",Truck,2023-08-13,2023-01-28,1725.82,4123.78,Heavy,1,6405.21,3.711,1,40.5,"Dust Storm",NULL,NULL,1
989,"Abu Dhabi",Ajman,Courier,2023-04-23,2023-08-07,697.98,554.6,Medium,106,696.78,0.998,1,29.3,Rainy,NULL,NULL,1
990,Dubai,Fujairah,Ship,2023-05-20,2024-01-01,1218.92,4950.09,Heavy,226,8447.27,6.93,1,22.3,Hot,NULL,NULL,1
992,"Ras Al Khaimah",Ajman,Courier,2023-01-01,2023-11-30,482.89,4911.07,Heavy,333,4268.71,8.84,1,29.3,Hot,NULL,NULL,1
993,Fujairah,Ajman,Truck,2023-03-31,2023-11-03,1054.97,2420.86,Heavy,217,2298.54,2.179,1,26.9,"Dust Storm",NULL,NULL,0
994,"Abu Dhabi",Fujairah,Air,2023-05-22,2023-05-05,836.27,1978.99,Medium,1,4137.42,4.947,0,41.9,Clear,NULL,NULL,0
995,Sharjah,"Abu Dhabi",Ship,2023-11-16,2023-01-20,611.12,1239.69,Medium,1,1060.64,1.736,0,26,Clear,NULL,NULL,0
996,Fujairah,"Abu Dhabi",Courier,2023-02-07,2023-09-15,136.28,4917.94,Heavy,220,1206.39,8.852,1,27.2,Rainy,NULL,NULL,0
997,Fujairah,Sharjah,Air,2023-10-20,2023-10-24,1055.93,1270.02,Medium,4,3352.63,3.175,0,23.1,Hot,NULL,NULL,0
998,"Umm Al Quwain",Dubai,Truck,2023-05-19,2023-01-23,1638.72,123.69,Light,1,182.42,0.111,0,48.9,Hot,NULL,NULL,0
999,Fujairah,"Abu Dhabi",Truck,2023-12-22,2024-01-04,1707.21,2564.78,Heavy,13,3940.76,2.308,1,27.4,"Dust Storm",NULL,NULL,0
1000,"Umm Al Quwain",Fujairah,Air,2023-11-29,2023-02-10,493.82,1888.37,Medium,1,2331.29,4.721,0,49.9,Hot,NULL,NULL,0
1001,Fujairah,Dubai,Courier,2023-09-16,2023-02-08,1211.29,1310.61,Medium,1,2857.55,2.359,0,25.3,Rainy,NULL,NULL,1
1002,Sharjah,Fujairah,Air,2023-06-10,2023-02-18,1716.09,3174.87,Heavy,1,13620.91,7.937,0,20.6,Rainy,NULL,NULL,1
1003,"Ras Al Khaimah",Fujairah,Truck,2023-06-27,2023-07-03,835.19,1824.52,Medium,6,1371.44,1.642,1,46.9,"Dust Storm",NULL,NULL,0
1004,"Ras Al Khaimah",Fujairah,Ship,2023-01-10,2023-03-17,1866.31,2014.24,Heavy,66,5262.87,2.82,1,37.4,Rainy,NULL,NULL,0
1005,"Ras Al Khaimah","Umm Al Quwain",Courier,2023-09-18,2023-07-29,1808.87,120.11,Light,1,391.07,0.216,0,30.5,Rainy,NULL,NULL,0
1006,Dubai,"Umm Al Quwain",Truck,2023-05-18,2023-07-03,440.02,2947.41,Heavy,46,1167.23,2.653,1,35.4,"Dust Storm",NULL,NULL,0
1007,Sharjah,Dubai,Truck,2023-06-21,2023-04-18,540.16,614.74,Medium,1,298.85,0.553,0,27.8,Rainy,NULL,NULL,0
1008,Sharjah,Ajman,Air,2023-01-13,2023-07-08,385.47,1072.96,Medium,176,1033.98,2.682,1,39,Rainy,NULL,NULL,0
1009,"Abu Dhabi","Umm Al Quwain",Truck,2023-06-17,2023-09-22,416.23,3587,Heavy,97,1343.72,3.228,1,38.5,Clear,NULL,NULL,1
